"t","land","gkz","gebiet","wahlberechtigte","waehler","ungueltig","gueltig","cdu","spd","fdp","die_linke","gruene","csu","piraten","npd","tierschutzpartei","rep","oedp","familie","buendnis_21_rrp","rentner","bp","pbc","bueso","die_violetten","mlpd","volksabstimmung","psg","afd","big","pro_deutschland","die_rechte","die_frauen","freie_waehler","nicht__waehler","partei_der_vernunft","die_partei","wahlbeteiligung","die_tierschutzpartei","zentrum","adm","cm","dkp","dvu","fwd","rrp"
0,"BY",9184,"Muenchen",228444,180591,1092,179499,0,30065,19.5,4.52,12.62,39.61,1.81,0.6,NA,0.42,0.8,0.59,NA,0,0.55,0.06,0.03,0.18,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.05,0.59,0,0,0.04,0,0.05,0,0.78
0,"BY",9185,"Neuburg-Schrobenhausen",69444,48713,434,48279,0,6366,13.36,5.66,7.09,52.17,1.7,1.49,NA,0.77,0.81,0.71,NA,0,0.97,0.1,0.07,0.12,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.15,0.57,0,0,0.07,0,0.05,0,0.32
0,"BY",9186,"Pfaffenhofen a.d.Ilm",88313,63225,489,62736,0,8607,14.01,5.54,9.03,47.91,2.37,1.5,NA,0.71,1.09,0.64,NA,0,1.01,0.11,0.02,0.17,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.59,0.66,0,0,0.09,0,0.05,0,0.68
0,"BY",9187,"Rosenheim",185231,134972,1248,133724,0,16232,14.39,4.13,11.08,47.28,1.43,0.72,NA,1.72,1.72,0.59,NA,0,1.75,0.09,0.12,0.29,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.87,0.59,0,0,0.13,0,0.05,0,0.96
0,"BY",9188,"Starnberg",94784,75871,398,75473,0,10649,21.94,3.72,14.64,39.04,1.58,0.61,NA,0.25,0.84,0.4,NA,0,0.6,0.06,0.04,0.26,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.05,0.63,0,0,0.05,0,0.05,0,0.71
0,"BY",9189,"Traunstein",130978,92050,865,91185,0,11620,12.66,5.06,12.02,47.28,1.33,1.18,NA,0.85,1.45,0.52,NA,0,1.82,0.18,0.11,0.26,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.28,0.58,0,0,0.17,0,0.04,0,0.91
0,"BY",9190,"Weilheim-Schongau",98684,73009,723,72286,0,10577,14.62,5.66,11.56,42.99,1.8,0.9,NA,0.54,1.81,0.82,NA,0,1.41,0.11,0.04,0.24,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.98,0.63,0,0,0.1,0,0.05,0,1.21
0,"BY",9261,"Landshut, Stadt",47214,31482,305,31177,0,4610,14.88,6.12,11.89,43.83,1.78,1.01,NA,0.49,1.26,0.57,NA,0,0.53,0.06,0.06,0.56,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.68,0.73,0,0,0.07,0,0.04,0,0.5
0,"BY",9262,"Passau, Stadt",38176,25011,242,24769,0,4230,16.21,7.73,10.3,39.84,1.97,1.32,NA,0.43,2.06,0.42,NA,0,0.44,0.11,0.02,0.2,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.51,0.55,0,0,0.08,0,0.03,0,0.4
0,"BY",9263,"Straubing, Stadt",34307,20617,207,20410,0,3089,14.02,7.13,6.31,47.77,1.68,1.71,NA,0.9,2.1,0.47,NA,0,0.59,0.1,0.02,0.16,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.1,0.5,0,0,0.04,0,0.05,0,0.46
0,"BY",9271,"Deggendorf",90845,56548,582,55966,0,8112,14.4,7.37,6.96,45.97,1.35,2.31,NA,1.67,1.19,0.76,NA,0,0.99,0.15,0.03,0.18,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.25,0.58,0,0,0.13,0,0.04,0,0.52
0,"BY",9272,"Freyung-Grafenau",63922,38374,467,37907,0,5499,13.92,8.78,5.87,45.95,1.04,2.3,NA,1.31,1.32,0.67,NA,0,1.7,0.07,0.02,0.22,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.03,0.54,0,0,0.1,0,0.06,0,0.57
0,"BY",9273,"Kelheim",85581,58482,531,57951,0,9254,13.39,5.51,7.59,48.2,1.59,1.79,NA,0.62,1.58,0.62,NA,0,0.72,0.09,0.02,0.38,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.34,0.62,0,0,0.1,0,0.06,0,0.37
0,"BY",9274,"Landshut",114038,81101,748,80353,0,9770,14.2,5.43,8.41,49.91,1.67,1.24,NA,1.06,1.62,0.75,NA,0,1,0.07,0.02,0.39,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.12,0.71,0,0,0.09,0,0.04,0,0.41
0,"BY",9275,"Passau",147892,93238,882,92356,0,13543,15.17,7.79,6.95,45.6,1.21,1.87,NA,0.73,2.01,0.73,NA,0,0.86,0.08,0.04,0.19,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.04,0.63,0,0,0.1,0,0.07,0,0.48
0,"BY",9276,"Regen",63315,38268,512,37756,0,6531,13.13,7.62,5.39,45.79,1.25,1.86,NA,1.18,1.93,0.74,NA,0,1.18,0.07,0.03,0.13,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.44,0.55,0,0,0.12,0,0.05,0,0.56
0,"BY",9277,"Rottal-Inn",91825,58631,731,57900,0,7560,14.03,5.4,7.27,49.4,1.32,1.78,NA,0.81,2.32,0.67,NA,0,1.18,0.06,0.17,0.16,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.85,0.59,0,0,0.17,0,0.05,0,0.49
0,"BY",9278,"Straubing-Bogen",75446,53823,626,53197,0,6197,13.59,5.34,4.76,52.9,1.3,1.9,NA,1.15,3.09,0.72,NA,0,1.22,0.04,0.02,0.16,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.34,0.58,0,0,0.07,0,0.03,0,0.42
0,"BY",9279,"Dingolfing-Landau",70284,45856,496,45360,0,6591,13.38,5.62,5.5,49.59,1.34,1.57,NA,1.99,2.43,0.61,NA,0,0.97,0.05,0.06,0.22,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.24,0.55,0,0,0.13,0,0.05,0,0.44
0,"BY",9361,"Amberg, Stadt",33585,21597,202,21395,0,4133,13.42,8.64,8.95,39.26,2.78,1.94,NA,0.48,1.45,0.65,NA,0,0.52,0.26,0.04,0.14,0.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.31,0.61,0,0,0.1,0,0.02,0,0.62
0,"BY",9362,"Regensburg, Stadt",100178,67841,476,67365,0,12087,13.41,7.57,14.62,37.55,2.74,1,NA,0.35,1.42,0.42,NA,0,0.4,0.08,0.04,0.26,0.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.72,0.76,0,0,0.05,0,0.04,0,0.74
0,"BY",9363,"Weiden i.d.OPf., Stadt",33334,22059,398,21661,0,4863,11.88,8.88,7.91,38.6,2.08,2.15,NA,0.44,1.02,0.77,NA,0,0.73,0.08,0.05,0.14,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.18,0.63,0,0,0.13,0,0.05,0,0.59
0,"BY",9371,"Amberg-Sulzbach",82906,59727,770,58957,0,11854,12.15,7.79,7.58,41.47,2.4,1.89,NA,0.74,1.57,0.83,NA,0,0.67,0.18,0.05,0.13,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.04,0.64,0,0,0.11,0,0.07,0,0.59
0,"BY",9372,"Cham",101906,65803,959,64844,0,8449,12.23,7.29,5.99,50.69,1.61,1.91,NA,0.89,1.35,0.86,NA,0,1.07,0.13,0.04,0.12,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.57,0.67,0,0,0.2,0,0.07,0,0.58
0,"BY",9373,"Neumarkt i.d.OPf.",98125,72335,708,71627,0,9619,12.8,5.69,8.77,48.85,2.28,1.78,NA,0.51,1.15,0.9,NA,0,0.71,0.1,0.04,0.15,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.72,0.62,0,0,0.15,0,0.08,0,1.11
0,"BY",9374,"Neustadt a.d.Waldnaab",77269,57128,1046,56082,0,11667,11.34,6.94,6.4,42.77,1.88,2.57,NA,0.58,1.66,0.96,NA,0,1.01,0.08,0.03,0.13,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.93,0.67,0,0,0.17,0,0.04,0,0.51
0,"BY",9375,"Regensburg",142905,103161,979,102182,0,17288,13.47,6.13,8.17,45.22,1.66,1.57,NA,0.84,1.76,0.73,NA,0,0.78,0.09,0.04,0.25,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.19,0.77,0,0,0.09,0,0.07,0,0.65
0,"BY",9376,"Schwandorf",114138,78136,998,77138,0,16379,10.89,8.34,5.94,43,1.55,2.25,NA,0.77,1.81,0.85,NA,0,0.75,0.09,0.03,0.14,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.46,0.67,0,0,0.12,0,0.06,0,0.49
0,"BY",9377,"Tirschenreuth",61408,44839,826,44013,0,7937,11.54,7.07,5.93,46.97,1.5,2.52,NA,0.58,0.87,0.93,NA,0,0.7,0.1,0.02,0.16,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.02,0.78,0,0,0.22,0,0.05,0,0.5
0,"BY",9461,"Bamberg, Stadt",53916,37356,308,37048,0,6076,13.25,7.71,14.4,39.45,2.48,1.03,NA,1.15,0.71,0.51,NA,0,0.53,0.08,0.02,0.2,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.29,0.58,0,0,0.08,0,0.02,0,0.62
0,"BY",9462,"Bayreuth, Stadt",56180,37663,297,37366,0,7363,15.98,6.23,12.14,38.18,2.58,1.04,NA,0.75,0.51,0.44,NA,0,0.24,0.25,0.03,0.11,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.04,0.55,0,0,0.09,0,0.04,0,0.48
0,"BY",9463,"Coburg, Stadt",32721,22440,195,22245,0,5207,12.76,7.68,11.26,37.46,2.11,1.56,NA,0.45,0.77,0.35,NA,0,0.18,0.23,0.03,0.14,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.58,0.49,0,0,0.04,0,0.04,0,0.33
0,"BY",9464,"Hof, Stadt",35645,23838,463,23375,0,5038,12.58,9.04,7.73,39.19,2.39,1.69,NA,0.65,0.32,0.81,NA,0,0.34,0.56,0.05,0.12,0.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.88,0.7,0,0,0.09,0,0.08,0,0.54
0,"BY",9471,"Bamberg",113974,85330,906,84424,0,11622,12.74,6.57,7.1,48.62,2.07,2.01,NA,1.93,0.65,0.97,NA,0,0.78,0.18,0.04,0.15,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.87,0.65,0,0,0.12,0,0.05,0,0.66
0,"BY",9472,"Bayreuth",85745,63115,523,62592,0,12187,12.49,5.7,7.94,45.83,1.73,1.48,NA,1.4,0.5,0.8,NA,0,0.42,0.21,0.02,0.16,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.61,0.56,0,0,0.12,0,0.04,0,0.45
0,"BY",9473,"Coburg",71590,51688,533,51155,0,12255,11.73,7.23,7.92,41.15,1.75,2.12,NA,0.57,0.68,0.66,NA,0,0.23,0.15,0.03,0.15,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.2,0.5,0,0,0.05,0,0.06,0,0.25
0,"BY",9474,"Forchheim",88406,66580,575,66005,0,10407,13.69,5.46,9.66,45.84,2.34,1.3,NA,1.45,0.54,0.92,NA,0,0.45,0.25,0.03,0.21,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.31,0.65,0,0,0.13,0,0.05,0,0.52
0,"BY",9475,"Hof",81949,58789,620,58169,0,13401,11,7.44,6.61,43.44,1.64,1.66,NA,0.72,0.41,0.8,NA,0,0.36,0.51,0.03,0.13,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.74,0.77,0,0,0.11,0,0.08,0,0.44
0,"BY",9476,"Kronach",58523,41723,544,41179,0,9407,10.72,6.37,5,46.91,1.71,2.25,NA,0.52,0.42,0.7,NA,0,0.24,0.25,0.01,0.13,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.29,0.55,0,0,0.08,0,0.04,0,0.24
0,"BY",9477,"Kulmbach",61611,44947,409,44538,0,9225,10.65,6.59,7.36,46.69,1.54,1.76,NA,0.57,0.89,0.74,NA,0,0.2,0.21,0.02,0.16,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.95,0.67,0,0,0.07,0,0.05,0,0.37
0,"BY",9478,"Lichtenfels",55182,39849,510,39339,0,6554,11.26,5.51,6.07,51.21,1.92,2.38,NA,0.51,0.88,0.71,NA,0,0.29,0.18,0.04,0.15,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.21,0.6,0,0,0.05,0,0.05,0,0.44
0,"BY",9479,"Wunsiedel i.Fichtelgebirge",63141,43469,652,42817,0,10826,10.51,9.25,6.78,38.6,1.64,2.49,NA,0.78,0.39,0.77,NA,0,0.45,0.18,0.05,0.15,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.84,0.88,0,0,0.06,0,0.07,0,0.52
0,"BY",9561,"Ansbach, Stadt",31306,20290,268,20022,0,4480,12.43,9.17,12.12,33.84,2.27,1.4,NA,0.53,1.84,0.69,NA,0,0.23,0.24,0.02,0.19,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.81,0.65,0,0,0.08,0,0.06,0,0.82
0,"BY",9562,"Erlangen, Stadt",76073,57630,406,57224,0,12361,14.43,7.25,15.85,31.7,3.69,0.78,NA,0.31,1.19,0.72,NA,0,0.19,0.14,0.02,0.17,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.76,0.56,0,0,0.05,0,0.04,0,0.72
0,"BY",9563,"Fuerth, Stadt",83231,56062,621,55441,0,13260,13.22,10.42,12.5,29.71,3.55,1.48,NA,0.57,0.49,0.63,NA,0,0.2,0.18,0.04,0.19,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.36,0.82,0,0,0.06,0,0.08,0,1.04
0,"BY",9564,"Nuernberg, Stadt",345218,239209,2389,236820,0,55881,12.65,9.41,12.87,31.53,3.2,1.73,NA,0.53,0.61,0.53,NA,0,0.19,0.14,0.04,0.21,0.07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.29,0.81,0,0,0.07,0,0.06,0,1.01
0,"BY",9565,"Schwabach, Stadt",29192,20731,172,20559,0,4636,13.82,8.46,11.33,35.3,2.45,1.23,NA,0.51,0.62,0.62,NA,0,0.25,0.24,0.03,0.36,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.02,0.64,0,0,0.06,0,0.05,0,0.81
0,"BY",9571,"Ansbach",140048,100340,1206,99134,0,17889,14.35,6.81,9.84,40.19,2.05,1.82,NA,0.83,1.6,1,NA,0,0.33,0.41,0.02,0.21,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.65,0.62,0,0,0.12,0,0.08,0,0.66
0,"BY",9572,"Erlangen-Hoechstadt",101188,78215,685,77530,0,15887,15,5.94,11.39,38.72,2.52,1.16,NA,0.53,0.63,0.87,NA,0,0.25,0.16,0.03,0.14,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.3,0.6,0,0,0.06,0,0.04,0,0.74
0,"BY",9573,"Fuerth",89029,68358,806,67552,0,14784,14.66,7.5,10.97,35.06,2.7,1.56,NA,0.71,0.64,0.81,NA,0,0.27,0.22,0.03,0.18,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.78,0.75,0,0,0.07,0,0.07,0,0.95
0,"BY",9574,"Nuernberger Land",128435,97979,954,97025,0,22288,13.39,6.63,12.16,35.7,2.18,1.41,NA,0.99,0.63,0.61,NA,0,0.26,0.21,0.02,0.16,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.29,0.68,0,0,0.07,0,0.05,0,1.13
0,"BY",9575,"Neustadt a.d.Aisch-Bad Windsheim",77443,55521,603,54918,0,9776,13.58,6.66,10.46,41.01,2.15,1.47,NA,0.81,1.62,1.1,NA,0,0.35,0.26,0.03,0.24,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.69,0.68,0,0,0.11,0,0.08,0,0.67
0,"BY",9576,"Roth",96511,73097,738,72359,0,14039,13.76,6.52,10.4,40.75,2.12,1.51,NA,0.69,0.62,0.75,NA,0,0.32,0.21,0.03,0.28,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.74,0.68,0,0,0.07,0,0.07,0,0.98
0,"BY",9577,"Weissenburg-Gunzenhausen",72599,51359,645,50714,0,10478,12.27,6.78,9.67,40.77,1.94,1.77,NA,0.7,1.34,0.73,NA,0,0.34,0.31,0.03,0.29,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.74,0.59,0,0,0.1,0,0.06,0,0.63
0,"BY",9661,"Aschaffenburg, Stadt",49850,33634,578,33056,0,5986,15.12,8.02,12.98,35.98,2.47,1.17,NA,1.2,0.74,0.64,NA,0,0.23,0.09,0.03,0.19,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.47,0.57,0,0,0.08,0,0.04,0,0.83
0,"BY",9662,"Schweinfurt, Stadt",39579,25343,376,24967,0,5417,11.15,13.55,8.88,36.53,2.08,1.17,NA,0.99,0.43,0.49,NA,0,0.31,0.11,0.04,0.15,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.03,0.48,0,0,0.09,0,0.04,0,0.56
0,"BY",9663,"Wuerzburg, Stadt",99834,70893,551,70342,0,12941,14.06,6.55,17.65,34.96,3.13,0.57,NA,1.05,0.9,0.4,NA,0,0.2,0.12,0.03,0.14,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.01,0.62,0,0,0.1,0,0.02,0,0.45
0,"BY",9671,"Aschaffenburg",134022,101371,1719,99652,0,17249,15.57,6.05,10.56,40.54,1.97,1.34,NA,1.37,0.72,0.86,NA,0,0.25,0.07,0.04,0.18,0.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.64,0.72,0,0,0.09,0,0.04,0,0.89
0,"BY",9672,"Bad Kissingen",85514,62823,682,62141,0,8733,13.73,8.39,8.17,47.25,1.66,1.31,NA,1.23,0.71,0.75,NA,0,0.26,0.2,0.06,0.17,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.47,0.53,0,0,0.12,0,0.05,0,0.42
0,"BY",9673,"Rhoen-Grabfeld",65476,48176,649,47527,0,6189,14.15,7.93,7.88,49.24,1.65,1.3,NA,0.74,0.53,0.8,NA,0,0.24,0.17,0.02,0.15,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.58,0.46,0,0,0.14,0,0.04,0,0.35
0,"BY",9674,"Hassberge",68617,51053,569,50484,0,8790,13.22,9.06,6.95,43.68,1.91,2.07,NA,0.88,1.06,0.94,NA,0,0.42,0.1,0.02,0.17,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.4,0.48,0,0,0.1,0,0.04,0,0.53
0,"BY",9675,"Kitzingen",69223,50360,608,49752,0,8514,14.23,6.77,9.39,42.32,2.33,1.48,NA,1.15,1.01,0.81,NA,0,0.66,0.22,0.02,0.13,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.75,0.61,0,0,0.1,0,0.04,0,0.6
0,"BY",9676,"Miltenberg",96774,70907,1219,69688,0,12179,15.16,6.23,9.3,42.25,1.92,1.24,NA,1.11,0.8,0.92,NA,0,0.25,0.12,0.03,0.22,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.27,0.63,0,0,0.09,0,0.04,0,0.8
0,"BY",9677,"Main-Spessart",102307,76575,1070,75505,0,13693,12.55,6.43,10.05,43.82,1.99,0.91,NA,1.36,0.68,0.73,NA,0,0.26,0.2,0.04,0.2,0.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.85,0.81,0,0,0.07,0,0.04,0,0.55
0,"BY",9678,"Schweinfurt",91314,70347,883,69464,0,10816,12.44,9.2,8.81,45.05,1.96,1.12,NA,1.37,0.53,0.79,NA,0,0.53,0.19,0.03,0.2,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.04,0.48,0,0,0.12,0,0.04,0,0.46
0,"BY",9679,"Wuerzburg",125973,99138,1018,98120,0,18499,13.35,5.99,11.93,40.87,2.06,0.89,NA,1.74,0.79,0.73,NA,0,0.29,0.16,0.04,0.16,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,0.67,0,0,0.08,0,0.02,0,0.52
0,"BY",9761,"Augsburg, Stadt",185478,121772,1601,120171,0,22866,12.63,7.92,12.78,37.39,3.14,1.2,NA,0.63,0.8,0.47,NA,0,0.48,0.09,0.07,0.23,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.65,0.71,0,0,0.08,0,0.07,0,1.12
0,"BY",9762,"Kaufbeuren, Stadt",31663,20425,241,20184,0,2745,16.66,7.46,9.45,43.61,2.03,1.26,NA,0.54,1.02,0.58,NA,0,0.93,0.18,0.06,0.19,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.51,0.63,0,0,0.16,0,0.06,0,0.52
0,"BY",9763,"Kempten (Allgaeu), Stadt",47475,30991,316,30675,0,4762,16.24,7.26,10.86,39.61,2.03,0.91,NA,1.63,1.45,0.69,NA,0,0.61,0.21,0.03,0.26,0.07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.28,0.74,0,0,0.17,0,0.05,0,0.79
0,"BY",9764,"Memmingen, Stadt",29798,19988,270,19718,0,3253,16.53,6.48,9.7,40.46,1.84,1.71,NA,0.5,2,0.5,NA,0,0.58,0.62,0.05,0.19,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.08,0.53,0,0,0.1,0,0.06,0,0.5
0,"BY",9771,"Aichach-Friedberg",96843,71969,667,71302,0,9281,15.35,4.81,8.97,47.65,1.93,1.04,NA,1.33,1.1,0.65,NA,0,1.16,0.13,0.07,0.26,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.32,0.66,0,0,0.13,0,0.05,0,0.87
0,"BY",9772,"Augsburg",182218,131816,1355,130461,0,19316,15.62,5.63,9.27,44.74,1.95,1.31,NA,0.85,0.93,0.7,NA,0,0.82,0.11,0.06,0.22,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.34,0.69,0,0,0.11,0,0.07,0,1.21
0,"BY",9773,"Dillingen a.d.Donau",72061,49281,527,48754,0,6433,16.08,5.9,7.43,46.81,1.55,1.59,NA,2.14,0.7,0.88,NA,0,0.96,0.15,0.03,0.36,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.39,0.53,0,0,0.11,0,0.07,0,0.56
0,"BY",9774,"Guenzburg",89304,60911,642,60269,0,8137,14.8,5.98,7.02,47.71,1.97,2.3,NA,0.77,1.56,0.86,NA,0,0.74,0.17,0.05,0.16,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.21,0.69,0,0,0.14,0,0.07,0,0.59
0,"BY",9775,"Neu-Ulm",120795,85316,923,84393,0,14136,16.53,6.82,10.26,39.77,2.37,1.96,NA,0.48,1.11,0.73,NA,0,0.39,0.18,0.06,0.23,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.63,0.62,0,0,0.13,0,0.09,0,0.58
0,"BY",9776,"Lindau (Bodensee)",58682,42281,433,41848,0,6046,16.01,6.09,12.8,41.91,1.63,0.72,NA,0.64,1.6,0.68,NA,0,0.68,0.16,0.04,0.24,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.05,0.64,0,0,0.3,0,0.04,0,0.49
0,"BY",9777,"Ostallgaeu",102335,74239,920,73319,0,8396,15.8,4.77,9.61,47.79,1.66,1.04,NA,0.58,1.31,0.75,NA,0,2.43,0.13,0.04,0.2,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.55,0.59,0,0,0.26,0,0.06,0,0.42
0,"BY",9778,"Unterallgaeu",104221,74023,988,73035,0,7814,17.82,5.25,8.03,46.62,1.64,1.78,NA,0.68,2.21,0.75,NA,0,1.3,0.31,0.06,0.2,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.03,0.59,0,0,0.28,0,0.09,0,0.5
0,"BY",9779,"Donau-Ries",99365,71762,849,70913,0,10731,13.3,5.77,7.75,48.55,1.67,1.34,NA,0.69,1.24,0.74,NA,0,1.04,0.12,0.03,0.39,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.22,0.5,0,0,0.14,0,0.03,0,0.53
0,"BY",9780,"Oberallgaeu",115551,85585,869,84716,0,9584,16.61,4.57,10.49,47.4,1.54,0.72,NA,1.19,1.37,0.82,NA,0,1.2,0.13,0.04,0.2,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.07,0.63,0,0,0.21,0,0.05,0,0.62
0,"SL",10041,"Regionalverband Saarbruecken",256577,183168,2911,180257,26.76,43764,11.84,23.39,7.95,0,1.61,1.21,NA,0,0,1.19,NA,0,0,0,0,0,0.07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.39,0,0,0,0,0,0,0,0.51
0,"SL",10042,"Merzig-Wadern",82872,61744,1354,60390,33.54,14882,12.3,17.34,6.05,0,1.34,1.22,NA,0,0,1.32,NA,0,0,0,0,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.51,0,0,0,0,0,0,0,0.56
0,"SL",10043,"Neunkirchen",112670,81813,1551,80262,27.69,22455,10.15,22.81,5.23,0,1.28,1.34,NA,0,0,1.64,NA,0,0,0,0,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.61,0,0,0,0,0,0,0,0.48
0,"SL",10044,"Saarlouis",161209,120144,2599,117545,31.38,27770,12.31,20.17,6.39,0,1.43,1.17,NA,0,0,1.3,NA,0,0,0,0,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.53,0,0,0,0,0,0,0,0.55
0,"SL",10045,"Saarpfalz-Kreis",119510,89880,1626,88254,30.44,20771,12.44,19.29,7.03,0,1.49,1.47,NA,0,0,2.33,NA,0,0,0,0,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.21,0,0,0,0,0,0,0,0.56
0,"SL",10046,"St. Wendel",75716,59445,1286,58159,36.77,14822,9.87,17,5.01,0,1.26,1.02,NA,0,0,1.52,NA,0,0,0,0,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.51,0,0,0,0,0,0,0,0.41
0,"BE",11000,"Berlin, Stadt",2471665,1752839,29434,1723405,22.43,348082,11.33,19.89,17.09,0,3.31,1.59,NA,0.34,0.18,0,NA,0,0,0,0.27,0.31,0.06,0,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.92,1.34,0,0,0,0.11,0.13,0,0
